idx,text,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
1494,i feel like an ungrateful ass a href http thisisntcuteanymore,0,1,10,99,1,63.35,20.23,10,20,70,50,40,10,10,10,0,0,0,0,0,20,20,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,i love how my customers leave the studio looking automatically refreshed and radiant and now with the product line everyone can feel gorgeous and confident,1,1,25,19.3,40.06,85.71,99,25,36,96,72,52,12,8,8,0,0,0,0,4,12,8,0,4,4,12,12,0,16,8,0,4,0,4,0,16,4,12,8,4,4,0,0,0,0,16,16,0,8,8,0,0,0,0,0,12,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,4,4,4,0,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,i feel they are frightened of fats,4,1,7,18.12,40.06,97.09,1,7,14.29,100,71.43,57.14,28.57,28.57,14.29,0,0,0,14.29,0,0,0,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,i gotta say i m feeling a little slutty here,2,1,10,39.7,1,99,1,10,10,90,80,40,20,20,20,0,0,0,0,0,10,10,0,0,0,10,0,0,20,20,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,20,20,0,0,0,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,20,0,0,10,0,0,10,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0
1498,i feel like this is a way i can combine all of my creative outpourings into one thing,1,1,18,49.68,1,96.01,20.23,18,16.67,88.89,83.33,72.22,27.78,16.67,16.67,0,0,0,0,11.11,27.78,5.56,5.56,16.67,11.11,0,0,0,16.67,5.56,11.11,5.56,0,5.56,0,16.67,5.56,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,16.67,0,0,11.11,0,0,5.56,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,i found myself looking at the clock and starting to feel irritated,3,1,12,89.52,1,99,1,12,25,100,83.33,50,16.67,16.67,16.67,0,0,0,0,0,8.33,8.33,0,16.67,0,0,8.33,0,33.33,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,8.33,0,8.33,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,0,0,8.33,0,8.33,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,im feeling just a little proud,1,1,6,10.19,1,99,99,6,16.67,100,83.33,50,16.67,16.67,16.67,0,0,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,16.67,33.33,16.67,16.67,0,16.67,0,16.67,0,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,i am back to feeling determined,1,1,6,49.68,1,99,20.23,6,33.33,100,50,50,16.67,16.67,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,i am off on wednesday to a postgraduate open day but there will be plenty to write about the rest of the week i feel sure,1,1,26,93.9,1,99,79.29,26,7.69,96.15,88.46,61.54,7.69,7.69,7.69,0,0,0,0,0,11.54,11.54,0,23.08,11.54,7.69,3.85,0,23.08,7.69,15.38,0,0,0,0,15.38,0,15.38,3.85,0,0,0,0,7.69,0,3.85,3.85,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,3.85,15.38,11.54,0,0,7.69,0,0,3.85,11.54,0,7.69,3.85,0,0,0,0,0,0,0,0,0,0,0,0
1503,i feel a little low about being in japan and i always feel pangs of guilt when i fail to appreciate my living situation and decisions,0,1,26,31.07,1,99,1,26,11.54,96.15,73.08,53.85,15.38,15.38,15.38,0,0,0,0,0,7.69,3.85,0,15.38,3.85,11.54,11.54,0,15.38,7.69,7.69,3.85,0,3.85,0,23.08,3.85,19.23,15.38,0,0,0,0,0,0,11.54,3.85,7.69,7.69,3.85,3.85,0,0,0,0,3.85,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,23.08,0,0,11.54,0,0,11.54,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,i feel dirty watching this series and you can tell how the series is trying to induce false emotions in the viewer,0,1,22,58.76,66.75,5.07,1,22,9.09,100,81.82,50,13.64,9.09,4.55,0,4.55,0,0,4.55,13.64,9.09,0,9.09,9.09,4.55,4.55,0,22.73,4.55,9.09,4.55,0,4.55,0,27.27,0,27.27,9.09,9.09,9.09,0,0,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,13.64,9.09,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,18.18,4.55,0,4.55,9.09,0,4.55,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,i just sat there in my group feeling really depressed because my book just had to go missing at this time,0,1,21,10.19,4.61,99,1,21,19.05,95.24,71.43,61.9,19.05,14.29,14.29,0,0,0,0,4.76,14.29,0,0,14.29,4.76,19.05,4.76,0,19.05,0,0,0,0,0,0,14.29,0,14.29,4.76,4.76,0,0,4.76,0,0,4.76,0,4.76,4.76,0,4.76,0,0,4.76,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,4.76,4.76,0,0,4.76,0,0,0,0,9.52,0,0,0,0,0,0,0,0,9.52,23.81,0,4.76,19.05,0,0,4.76,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,i already feel him kicking my ribs making it harder to breath sometimes and taking over precious space where my stomach once was,1,1,23,8.37,5.93,99,20.23,23,21.74,100,78.26,52.17,21.74,17.39,13.04,0,0,4.35,0,4.35,13.04,0,4.35,8.7,4.35,13.04,4.35,0,21.74,8.7,4.35,0,0,0,0,13.04,0,13.04,4.35,4.35,0,4.35,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,21.74,0,4.35,13.04,0,0,4.35,13.04,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,i am feeling irritated anxious which is often then i dont even like my kids touching me,3,1,17,1,1,99,1,17,23.53,100,76.47,70.59,29.41,23.53,23.53,0,0,0,0,5.88,5.88,0,0,5.88,17.65,11.76,5.88,5.88,17.65,5.88,0,0,0,0,0,17.65,0,17.65,5.88,0,0,5.88,0,5.88,0,17.65,5.88,11.76,11.76,0,11.76,5.88,5.88,0,0,11.76,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,0,0,0,11.76,11.76,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,ive been getting have been making me feel suspicious like its someone elses great work they are trying to get credit for,4,1,22,12.37,40.06,20.79,20.23,22,13.64,95.45,90.91,54.55,22.73,13.64,9.09,0,0,0,4.55,9.09,4.55,0,0,13.64,22.73,0,0,0,45.45,9.09,4.55,9.09,0,9.09,0,22.73,0,22.73,9.09,4.55,4.55,4.55,0,0,0,9.09,4.55,4.55,4.55,0,4.55,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,27.27,4.55,0,0,0,0,0,4.55,0,13.64,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,i decide that picking the easy route would get me nowhere and i feel like other people want me tortured so i follow the blue path,4,1,26,8.56,1,99,1,26,11.54,100,80.77,53.85,26.92,19.23,19.23,0,0,0,0,7.69,15.38,7.69,0,3.85,3.85,3.85,7.69,3.85,26.92,7.69,0,0,0,0,0,23.08,3.85,19.23,7.69,0,7.69,0,0,3.85,0,3.85,0,3.85,3.85,0,3.85,0,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,19.23,23.08,0,3.85,11.54,3.85,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,i feel appalled that i took advantage of my old friend s kindness,3,1,13,31.07,1,99,20.23,13,23.08,92.31,61.54,38.46,30.77,23.08,23.08,0,0,0,0,7.69,15.38,0,0,7.69,0,0,0,0,15.38,7.69,0,7.69,0,7.69,7.69,7.69,0,7.69,7.69,0,0,0,0,0,0,15.38,7.69,7.69,7.69,0,7.69,0,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,15.38,7.69,0,0,0,0,0,7.69,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,ive been feeling a bit messy but im hoping this fresh look will help me figure out a better way to deal,0,1,22,32.02,1,99,99,22,4.55,100,77.27,50,18.18,13.64,13.64,0,0,0,0,4.55,13.64,9.09,0,9.09,18.18,0,4.55,0,27.27,13.64,4.55,9.09,4.55,4.55,0,22.73,0,22.73,13.64,0,4.55,4.55,0,4.55,0,22.73,18.18,4.55,4.55,4.55,0,0,0,0,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,13.64,13.64,4.55,0,4.55,4.55,0,4.55,0,9.09,4.55,9.09,0,0,0,0,0,0,0,0,0,0,0,0
1512,i am really excited because i didnt really stand out a lot in high school i was just slightly above average and decently friendly and i feel like delivering this speech will be a cool legacy i can leave on the school,1,1,42,18.12,1,92.84,98.65,42,16.67,95.24,80.95,66.67,14.29,11.9,11.9,0,0,0,0,2.38,11.9,7.14,0,11.9,14.29,9.52,7.14,2.38,19.05,7.14,4.76,2.38,2.38,0,0,14.29,0,14.29,2.38,2.38,2.38,0,4.76,2.38,0,7.14,7.14,0,4.76,4.76,0,0,0,0,0,7.14,7.14,2.38,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,7.14,16.67,0,2.38,9.52,0,0,4.76,0,4.76,7.14,2.38,0,0,0,0,0,0,0,0,0,0,0,0
1513,i wish i could do that chinese bite on my finger so you feel the pain miles away thing but upon some reflection perhaps that wouldnt be very considerate,2,1,29,1.67,3.55,67.94,20.23,29,17.24,96.55,86.21,68.97,24.14,13.79,10.34,0,3.45,0,0,10.34,17.24,3.45,0,10.34,13.79,10.34,6.9,3.45,20.69,6.9,6.9,0,0,0,0,24.14,0,24.14,6.9,0,10.34,3.45,0,3.45,0,6.9,3.45,3.45,3.45,0,3.45,0,0,0,0,6.9,3.45,3.45,0,0,0,0,3.45,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,6.9,3.45,3.45,0,0,0,0,0,0,0,3.45,0,0,0,0,0,3.45,0,3.45,20.69,0,0,10.34,3.45,0,6.9,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0
1514,i also tried after all that frustration when i was feeling none too energetic for more problems to work on the respirometry stuff which is going to be a huge nightmare,1,1,31,17.22,1.48,58.85,1.4,31,19.35,90.32,77.42,67.74,19.35,6.45,6.45,0,0,0,0,12.9,19.35,6.45,0,16.13,9.68,9.68,9.68,3.23,19.35,6.45,12.9,6.45,0,6.45,0,16.13,6.45,9.68,3.23,0,0,0,0,3.23,0,3.23,0,3.23,3.23,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,3.23,6.45,6.45,3.23,6.45,0,0,0,0,0,0,0,0,0,0,0,0
1515,i feel even more determined to keep up our once per week tradition that my son started,1,1,17,46.7,73.71,99,95.42,17,17.65,100,82.35,58.82,23.53,17.65,11.76,5.88,0,0,0,5.88,29.41,0,5.88,17.65,0,11.76,0,0,17.65,5.88,17.65,11.76,11.76,0,0,11.76,0,11.76,11.76,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,5.88,0,0,5.88,17.65,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,i feel the need to compensate with only the most perfect jacket as a topper to cover where my boobs do not fulfill their duties,1,1,25,82.95,1.98,35.01,81.12,25,12,84,72,60,12,12,8,0,0,0,4,0,24,12,0,16,4,8,4,4,12,12,4,4,0,4,0,16,0,16,4,0,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,0,4,0,0,0,4,0,4,0,0,12,8,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,i could have expected in every way and i was feeling a bit overwhelmed at that point how quickly life changed in the past weeks,4,1,25,51.7,7.28,99,1,25,20,96,76,60,12,8,8,0,0,0,0,4,16,8,0,12,12,8,4,0,16,4,12,0,0,0,0,20,4,16,8,8,4,0,0,0,0,4,0,4,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,12,0,0,4,16,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1518,i feel like it might just be ok,1,1,8,1,1.71,89.39,20.23,8,0,100,100,75,25,12.5,12.5,0,0,0,0,12.5,0,0,0,12.5,25,12.5,0,0,37.5,0,0,0,0,0,0,25,0,25,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,0,12.5,0,0,12.5,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0
1519,i feel like these unfortunate events fit in with my thought quote i posted above,0,1,15,89.52,1,99,20.23,15,13.33,80,80,53.33,26.67,20,20,0,0,0,0,6.67,13.33,0,0,26.67,0,0,0,0,20,6.67,0,0,0,0,0,13.33,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,20,0,0,13.33,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,i am feeling so hyper and bouncy,1,1,7,1,1,97.09,20.23,7,14.29,71.43,57.14,57.14,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,28.57,0,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,i doubt that makes any sense to any one but me when i feel emotional the metaphors come tumbling out like a rock slide see,0,1,25,74.19,1,99,20.23,25,12,92,84,56,16,12,12,0,0,0,0,4,24,8,4,12,0,4,8,0,24,4,4,0,0,0,0,28,0,28,8,4,0,12,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,12,8,4,0,8,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,i didnt want to feel any pain an hour later they decided to start that up and shortly after that they broke my water,0,1,24,26.1,6.61,99,1,24,8.33,95.83,87.5,62.5,25,16.67,8.33,0,0,0,8.33,8.33,20.83,4.17,0,16.67,4.17,4.17,8.33,4.17,25,8.33,4.17,0,0,0,0,20.83,0,20.83,8.33,0,4.17,4.17,0,4.17,0,8.33,0,8.33,4.17,0,4.17,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,0,0,4.17,0,0,0,0,0,4.17,0,12.5,12.5,0,0,4.17,0,0,8.33,16.67,12.5,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,i remember being appalled feeling personally insulted that they could have thought that i would listen to something as vulgar as the bee gees,3,1,24,10.19,18.97,15.38,1,24,29.17,83.33,70.83,58.33,25,12.5,8.33,0,0,0,4.17,12.5,12.5,4.17,0,12.5,16.67,0,8.33,0,29.17,0,0,0,0,0,0,25,0,25,12.5,0,8.33,4.17,0,0,4.17,8.33,0,8.33,8.33,0,8.33,0,4.17,0,0,8.33,4.17,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,4.17,0,0,0,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,i look at this photo i feel gentle and calm my makeup is still soft but its warmer and i feel it harmonizes better with the warm colours of these flowers,2,1,31,17.22,1,79.1,99,31,9.68,90.32,83.87,54.84,25.81,12.9,12.9,0,0,0,0,12.9,16.13,3.23,0,9.68,3.23,3.23,9.68,0,12.9,19.35,0,3.23,0,3.23,0,9.68,0,9.68,6.45,0,0,0,0,3.23,0,12.9,12.9,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,25.81,3.23,0,0,6.45,3.23,16.13,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,i know i haven t met most of you in person but i feel so honored to be able to come together with you as we grow closer to god,1,1,30,59.67,89.5,99,97.84,30,6.67,93.33,76.67,56.67,20,20,10,3.33,6.67,0,0,0,3.33,0,0,23.33,3.33,3.33,10,0,20,6.67,3.33,13.33,6.67,6.67,0,10,0,10,6.67,0,0,0,0,3.33,0,6.67,6.67,0,0,0,0,0,0,0,0,20,6.67,0,0,0,3.33,0,13.33,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16.67,0,3.33,13.33,0,0,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,im feeling especially brave and tough ill have to tell the story of scattering his ashes,1,1,16,13.27,11.66,15.38,96.74,16,18.75,87.5,75,56.25,18.75,18.75,12.5,0,0,6.25,0,0,12.5,6.25,0,12.5,18.75,6.25,6.25,0,31.25,12.5,0,0,0,0,0,12.5,0,12.5,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,25,18.75,0,0,0,6.25,12.5,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0,0,6.25,18.75,0,0,0,0,0,0,0,0,0,0,0,0
1527,i still feel like im being punished,0,1,7,1,1,99,1,7,14.29,100,100,71.43,28.57,28.57,28.57,0,0,0,0,0,0,0,0,14.29,28.57,14.29,0,0,57.14,0,0,14.29,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,0,0,0,14.29,0,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,i feel nervous about leaving my kid with you,4,1,9,33.38,99,99,1,9,22.22,100,88.89,55.56,33.33,33.33,22.22,0,11.11,0,0,0,11.11,0,0,22.22,0,11.11,0,0,22.22,11.11,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,33.33,0,0,0,0,0,0,33.33,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,i feel so contented with my job,1,1,7,2.35,1,99,99,7,14.29,100,71.43,57.14,28.57,28.57,28.57,0,0,0,0,0,14.29,0,0,14.29,0,14.29,14.29,0,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,i feel furious at love because i really thought it was better than that,3,1,14,2.35,1,99,98.65,14,21.43,100,92.86,64.29,28.57,14.29,14.29,0,0,0,0,14.29,7.14,0,0,14.29,7.14,7.14,14.29,0,21.43,14.29,0,7.14,0,7.14,0,35.71,0,35.71,14.29,7.14,0,0,7.14,7.14,0,21.43,14.29,7.14,14.29,7.14,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,ill get mopey about what occured in the past but the frequency of that has been decreasing in a logarythmic scale and even then its only when im feeling self doubtful which is also occuring less,4,1,36,4.55,6.61,96.01,20.23,36,19.44,86.11,80.56,66.67,16.67,5.56,5.56,0,0,0,0,11.11,16.67,8.33,0,11.11,13.89,13.89,13.89,0,16.67,11.11,8.33,0,0,0,0,11.11,0,11.11,2.78,0,0,2.78,0,5.56,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,8.33,0,0,5.56,0,0,2.78,8.33,5.56,8.33,2.78,0,0,0,0,0,0,0,0,0,0,0,0
1532,i feel useful and valued and that is fundamental for me,1,1,11,1.5,1,95.15,99,11,9.09,90.91,90.91,63.64,27.27,18.18,18.18,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,18.18,0,18.18,18.18,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,i actually was in a meeting last week where someone yelled at an older lady because her phone rang i felt terrible for her your boss treats you unfairly or in this case someone makes you feel you are not worth anything is only allowing those who offended to steal your joy,3,1,52,8.56,99,57.98,1,52,19.23,96.15,78.85,61.54,28.85,19.23,3.85,0,9.62,3.85,0,9.62,15.38,3.85,0,9.62,5.77,7.69,3.85,1.92,17.31,5.77,1.92,3.85,0,0,3.85,21.15,0,21.15,3.85,5.77,0,7.69,1.92,3.85,0,7.69,1.92,5.77,5.77,1.92,3.85,0,1.92,0,0,34.62,13.46,0,1.92,1.92,1.92,5.77,23.08,0,0,5.77,0,1.92,0,0,1.92,5.77,0,0,3.85,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,1.92,13.46,0,0,5.77,0,3.85,3.85,5.77,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
